symbol,date,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,ATR,ADX,BL_Upper,BL_Lower
BTC,2018-10-13,6315.82,6338.99,6290.01,6326.05,12834.824008,6325.5245,6322.057,6321.95695,53.04027364819256,1.061344095244749,1.0435076682077131,3.3744753947106187,30.08230241097704,6328.089982215757,6322.959017784244
BTC,2018-10-14,6327.74,6416.0,6327.74,6362.99,9636.111658,6364.8544999999995,6366.041,6369.1159,44.92666386450532,-1.6454628216033598,-1.4044977114816868,3.1550149357832984,31.209871784820287,6370.504609644999,6359.204390355
BTC,2018-10-15,6356.68,7680.0,6350.0,6902.0,69683.578728,6922.0915,6934.3966,6958.08065,33.3105145319287,-8.485926178042973,-7.2207647377499935,9.90030851556033,33.590843952016115,6948.287234976726,6895.895765023275
BTC,2018-10-16,6737.88,6900.0,6690.35,6728.03,15714.462122,6741.4545,6749.324799999999,6767.20845,30.083437455176536,-4.532373079451645,-4.01692149406245,5.65118331193602,40.12095730862173,6752.410105825328,6730.4988941746715
BTC,2018-10-17,6770.02,6811.12,6676.01,6743.0,18141.198167,6726.1545,6718.9724,6718.12535,78.01520520606418,6.023505737890446,4.609409123644217,4.956526136685176,30.338118552498436,6742.413416907237,6709.8955830927625
BTC,2018-10-18,6739.36,6796.0,6701.13,6711.65,12209.973495,6710.1295,6713.0588,6715.643349999999,51.761996187184884,-0.5960435049655644,-0.8820729729508135,2.840290190698405,14.832693173024943,6712.94471917415,6707.31428082585
BTC,2018-10-19,6628.0,6638.11,6551.02,6568.6,14219.593477,6567.221,6568.223799999999,6570.69725,52.87039748157915,0.5092363484900488,0.17114477842169112,3.5584280198762683,21.26178540284411,6571.333521853625,6563.108478146374
BTC,2018-10-20,6515.1,6617.65,6505.55,6592.01,13364.363134,6593.977000000001,6599.8948,6593.41255,35.45286023174508,-1.5255109665404234,-1.6793724402915826,2.419025372363262,19.795592397391246,6596.334787946345,6591.619212053656
BTC,2018-10-21,6624.57,6663.9,6604.07,6655.0,3038.136909,6643.6315,6641.956999999999,6628.46395,74.8545986756733,2.90089133588026,1.7223368303336322,2.783655329052978,26.817039782943972,6653.919077508884,6633.343922491117
BTC,2018-10-22,6591.1,6639.0,6535.27,6563.84,10370.321136,6563.825999999999,6568.645800000001,6577.660249999999,47.39644717243675,-1.5052680716644318,-1.7685491293482642,3.809012655595228,33.46836262000893,6568.8566556228925,6558.795344377106
BTC,2018-10-23,6591.76,6595.0,6515.45,6558.77,8144.6451799999995,6558.0485,6561.6215999999995,6557.925550000001,49.24659130017133,-1.6278601401190826,-1.9332819014757938,2.822759023832584,53.57904557221666,6562.911348033952,6553.185651966048
BTC,2018-10-24,6564.74,6630.0,6560.11,6618.03,6993.225484,6617.2065,6612.8198,6607.75965,55.910086503565,1.5858547463440118,1.7825269430503694,2.402725543020981,29.357146770709466,6621.314809992698,6613.098190007302
BTC,2018-10-25,6568.4,6575.09,6502.8,6556.9,7766.642315,6558.435,6560.8758,6554.3751,41.66175278120846,-1.1784859380195485,-1.266671539101042,2.222005175136657,25.09079402894241,6561.790517843397,6555.079482156604
BTC,2018-10-26,6540.0,6600.0,6515.01,6525.87,7133.782856,6526.0105,6527.472,6542.29135,48.97148222039572,-0.14468857165229565,-0.3131621381679559,2.8838139733224084,15.278608659654449,6528.699733905766,6523.3212660942345
BTC,2018-10-27,6544.51,6558.35,6512.0,6513.99,3192.194755,6515.8975,6519.9026,6531.7688,40.56933886362649,-1.9256260471465794,-2.0419919144203695,2.3135073496051803,22.701360213997038,6521.024639065604,6510.770360934396
BTC,2018-10-28,6498.74,6514.17,6477.32,6507.0,3021.270051,6504.3105000000005,6505.268,6499.178150000001,56.69290881992652,0.38234116278363217,-0.09200722149399199,2.4555675166526925,22.421367929372995,6508.232930241559,6500.388069758442
BTC,2018-10-29,6490.99,6505.01,6315.0,6378.64,10239.162427,6376.5405,6371.910800000001,6368.031899999999,60.82100898258607,1.2054160871557542,1.453624230321675,3.5928574471536794,20.026994001346573,6379.108826106267,6373.972173893733
BTC,2018-10-30,6353.74,6395.0,6330.0,6349.75,5101.853006,6351.43,6350.611800000001,6357.8327,44.19058428967506,-0.3482991853834392,-0.07438911690372668,2.819449619402376,33.51404925009,6354.473097106418,6348.386902893582
BTC,2018-10-31,6332.65,6347.0,6245.02,6324.19,6814.1034,6297.5025000000005,6284.5058,6315.38255,67.25510228857411,13.25741019097768,9.201558662836511,10.25865958941157,35.82198602030661,6343.203473676747,6251.801526323254
BTC,2018-11-01,6357.97,6400.0,6348.66,6363.5,4672.274647,6366.970499999999,6367.8162,6365.202249999999,39.504229890189535,-0.7033105416185208,-0.3965077497338103,2.817098945807464,25.91646998222685,6370.532664931662,6363.408335068337
BTC,2018-11-02,6443.97,6448.0,6388.2,6423.98,5584.084834,6427.0395,6432.9542,6426.433099999999,38.22665535152732,-2.054992108504848,-2.05378791128319,3.583424663237205,11.82097668588079,6430.136553276902,6423.942446723097
BTC,2018-11-03,6430.86,6430.86,6345.0,6368.26,5088.148888,6369.505,6369.262,6366.209,47.47606163706418,-0.04156977261300199,0.05379155148954861,2.3171539726959747,24.48787585410451,6372.58189778931,6366.428102210691
BTC,2018-11-04,6375.01,6420.0,6359.0,6417.07,4472.829596,6412.2305,6408.562,6405.7603,60.74787618527637,2.309985377850353,1.800527194734054,4.41748587498267,16.758102286461668,6420.051953764975,6404.409046235024
BTC,2018-11-05,6466.09,6504.39,6438.9,6477.15,5187.601569,6479.6045,6472.7964,6474.543799999999,49.35337675829228,1.5902068657742348,2.0292626523733484,5.3579096705851414,23.628813993152015,6483.957905448675,6475.251094551326
BTC,2018-11-06,6462.01,6514.73,6445.18,6498.03,6679.738505,6497.6485,6491.0002,6488.45845,52.6134437749488,2.466208119399198,2.862388569094463,6.198169694019009,13.8581270258725,6505.990682627673,6489.306317372328
BTC,2018-11-07,6590.48,6615.15,6536.0,6544.99,7434.994959,6544.6015,6548.553000000001,6564.30135,50.27371155407445,-2.3678178642876446,-2.4875538768078886,4.178998835606628,26.04436672771025,6554.22765868341,6534.97534131659
BTC,2018-11-08,6560.0,6568.67,6505.0,6547.61,6448.226123,6546.8910000000005,6551.5722,6549.5862,48.01498931829424,-1.1803721857604614,-1.6841751784710643,4.260198409774954,13.308963611740001,6552.840258441175,6540.941741558826
BTC,2018-11-09,6483.66,6511.53,6391.01,6432.06,7882.084522,6426.946,6421.4528,6425.541649999999,64.64203534883748,2.7497370705641515,2.355322909533285,3.5175508704291785,24.204813983420706,6433.543722031035,6420.348277968965
BTC,2018-11-10,6431.0,6472.57,6426.64,6458.27,4642.645614,6457.5005,6457.7862,6455.7224,53.23075616226904,-0.03967623203061521,-0.12086195094382185,2.6325284033054523,19.430931802425377,6459.441690098458,6455.559309901542
BTC,2018-11-11,6440.0,6450.0,6383.71,6387.9,4028.906737,6406.753,6412.852,6416.77545,15.011081759310606,-5.400443391758017,-3.394031307482698,3.623616194167812,45.025153513986,6421.62051371295,6391.885486287049
BTC,2018-11-12,6452.73,6483.93,6432.7,6455.03,6194.281423,6448.7705000000005,6455.7426000000005,6457.21035,54.878940974718816,-0.9023507016117946,-2.376495086891486,4.500022818190064,33.17609962222017,6455.635027587482,6441.905972412519
BTC,2018-11-13,6423.56,6473.63,6416.25,6464.73,5975.345479,6461.8865,6453.615599999999,6453.295999999999,59.8517114296628,3.256489661267551,3.3777627986186047,4.287934938114842,23.378973267815073,6469.141033134462,6454.631966865537
BTC,2018-11-14,6462.5,6482.84,5656.87,5830.41,43228.752321,5821.4745,5823.5714,5799.84735,54.748947217565856,4.6209012876761335,2.568571389247614,14.68944568339369,20.623696978514303,5844.864049354881,5798.0849506451195
BTC,2018-11-15,5784.07,5825.0,5403.42,5608.54,29957.772558,5632.8025,5564.012,5581.7991,48.7925421525191,7.663705557820322,16.227097734036704,31.396959530643517,32.842394406987815,5668.713755547292,5596.891244452708
BTC,2018-11-16,5704.15,5750.0,5560.05,5649.61,23647.163222,5656.0109999999995,5666.938999999999,5670.151750000001,33.144785393985494,-3.1881176585575304,-3.2037973582288344,4.886690807374159,24.682507249097256,5666.905723310103,5645.116276689896
BTC,2018-11-17,5590.92,5646.59,5565.43,5606.16,15295.094525,5606.42,5609.925200000001,5608.474400000001,47.399473522630586,-1.3752397349198873,-1.637153161605012,2.8836067918771238,26.11930913321819,5612.626519153418,5600.213480846583
BTC,2018-11-18,5657.75,5688.84,5617.0,5644.06,12576.957134,5641.698,5642.026200000001,5641.009149999999,55.74095720979328,0.7956484632268257,0.4834280431197002,3.7262307441451874,14.835422996516362,5645.987841955153,5637.408158044847
BTC,2018-11-19,5569.81,5600.0,5150.0,5203.24,34130.339594,5212.4455,5200.335,5244.58535,47.01900287422133,3.9212432579861343,6.197800610756501,12.392790696598311,17.9972856493192,5239.292448039097,5185.598551960903
BTC,2018-11-20,5023.78,5048.24,4405.0,4827.24,66649.141943,4824.005999999999,4829.798400000001,4669.89125,51.36844758422433,2.86317142329699,4.215736627138024,19.991536276894042,14.89474124126551,4854.554981914057,4793.457018085942
BTC,2018-11-21,4588.54,4787.2,4487.0,4645.5,34378.580852,4622.232,4593.8714,4612.2544,65.84352665621928,17.571956086584578,15.222696814214933,12.439555404141334,40.821890218104315,4665.820073873354,4578.643926126646
BTC,2018-11-22,4691.98,4696.91,4470.0,4561.66,18864.966058,4552.725,4555.7488,4547.044449999999,59.291316134856054,1.226882891657624,-0.03602590603890504,6.565860520550353,21.881858233743937,4564.2881025247725,4541.161897475228
BTC,2018-11-23,4331.8,4484.0,4222.94,4393.81,27013.459119,4400.346,4406.0546,4384.18735,42.35694143627793,-2.9998520888048006,-2.881541823724204,6.607937968997254,23.513615467908092,4414.600117159533,4386.0918828404665
BTC,2018-11-24,4478.71,4481.45,4338.0,4370.82,17350.877254,4367.0765,4371.1786,4377.4619,52.18587585132936,1.3851132110930848,0.09944916924703534,5.615645059459263,18.849920962639676,4378.45279161923,4355.70020838077
BTC,2018-11-25,3876.53,4038.09,3652.66,3855.51,57195.259498,3884.6275,3913.402,3935.8632000000002,27.5766253636689,-13.905281655302133,-11.950232019416907,12.73056506882039,37.843661128377846,3914.0947773598373,3855.160222640163
