symbol,date,open,high,low,close,volume,MA_20,MA_50,MA_200,RSI,MACD,Signal,ATR,ADX,BL_Upper,BL_Lower
SOL,2025-02-25,136.36,147.09,131.91,144.33,7520521.773,144.41899999999998,145.0144,144.77235000000002,42.64576596461893,-0.20911603954039037,-0.22630377140504396,0.2419700348753289,31.55761849898118,144.8041700923103,144.03382990768966
SOL,2025-02-26,144.33,145.19,130.65,135.32,5368401.059,134.94,135.2064,135.54515,58.5519818414342,-0.0246953789322788,-0.09876482513552488,0.21400049608841745,17.319410824091072,135.26310988843173,134.61689011156827
SOL,2025-02-27,135.33,142.9,134.71,137.68,4322990.459,137.653,137.41219999999998,137.08655000000002,53.52538210255125,0.09228605806865176,0.09979180433577575,0.15644344273333852,25.98088804875262,137.8973030904326,137.4086969095674
SOL,2025-02-28,137.68,148.72,125.55,148.18,10039960.613,148.10750000000002,147.6362,146.893,56.007167322669076,0.12608709768696258,0.15395498046327324,0.2429101636424731,29.026976522700327,148.42098843680455,147.79401156319548
SOL,2025-03-01,148.18,151.25,138.57,143.66,4151855.758,143.24349999999998,142.70579999999998,141.88765,67.7702199465621,0.26835772118334944,0.23170948411297487,0.1817039648140228,36.96947117718538,143.8473302741653,142.63966972583466
SOL,2025-03-02,143.66,179.85,140.04,178.71,13474617.155,178.22650000000002,177.8902,176.25529999999998,58.626600131887905,0.25884009608876113,0.19619687307599404,0.43536508681728303,18.958571904078088,178.9111393211405,177.54186067885954
SOL,2025-03-03,178.72,179.47,139.21,142.16,11096183.744,142.97150000000002,143.37619999999998,142.71835000000002,32.71052340686407,-0.416652367480566,-0.31125756869525145,0.3078088174971304,32.822378439382945,144.38876885242163,141.5542311475784
SOL,2025-03-04,142.16,147.0,130.66,144.79,10389598.334,145.053,144.8342,144.4047,45.318238944760424,0.010646061847467081,0.06888468429343308,0.2140290217224603,18.21858937849317,145.37931886244198,144.72668113755802
SOL,2025-03-05,144.8,149.73,140.18,146.28,4895520.585,146.34449999999998,146.06959999999998,145.49955,52.15015372622888,0.027694847423873625,0.04548092295986178,0.20146628137395461,27.467099971271583,146.7396948886323,145.94930511136766
SOL,2025-03-06,146.27,152.9,142.44,143.31,4451856.519,143.5795,143.8706,144.0773,34.96911176012941,-0.19723980245112216,-0.17681056460204275,0.15713807137405428,29.485137378458834,144.12917172021395,143.02982827978605
SOL,2025-03-07,143.3,150.88,135.04,139.39,7267412.771,139.16750000000002,138.685,141.7625,57.9098562086235,0.14121080545262998,0.12909976712638124,0.2629768988760244,13.089360225307654,139.56874182235768,138.76625817764236
SOL,2025-03-08,139.39,141.09,135.29,137.01,2135751.393,136.8295,137.10479999999998,137.38495,52.98560967887403,-0.012351522904708645,-0.048852610014557346,0.1186823907336836,16.87866280115588,137.16341465975975,136.49558534024024
SOL,2025-03-09,137.01,139.88,125.41,126.51,3909495.652,126.253,126.70019999999998,127.405,51.18693932461942,-0.029954935935890603,-0.08512094182213194,0.2731000243242552,14.908749839488522,126.81492882111304,125.69107117888696
SOL,2025-03-10,126.52,131.57,115.47,118.32,6654109.331,119.023,119.08940000000001,118.8812,37.22571605264066,-0.2710986827827355,-0.15874153990395404,0.2887642026993339,37.3438120330209,120.07848282790717,117.96751717209283
SOL,2025-03-11,118.32,128.43,112.0,125.35,6435277.863,125.33899999999998,125.4078,126.21905000000001,50.00440649836421,-0.048270499301395375,-0.05318623948935075,0.1638720041792116,19.261060378091297,125.6581175332114,125.01988246678857
SOL,2025-03-12,125.35,131.33,121.22,126.62,4410502.14,126.29549999999999,126.04459999999999,125.9813,63.971315566539296,0.19877570415805224,0.16848062735579897,0.14058466659978086,41.569894284920515,126.97052518471578,125.6204748152842
SOL,2025-03-13,126.61,128.76,120.76,123.37,2824584.961,123.27650000000001,123.478,122.50389999999999,51.86593385081852,-0.016230169978541653,-0.0348534734340853,0.1408840391705115,13.64695711143019,123.49688829369626,123.05611170630377
SOL,2025-03-14,123.36,136.03,122.98,133.54,3607725.492,133.58049999999997,133.9556,134.22125,45.81699717719936,-0.21366266134964462,-0.21919666016018594,0.17474218980927517,31.531756318987057,134.1624097868245,132.99859021317545
SOL,2025-03-15,133.53,136.53,132.44,135.86,1918077.49,135.745,135.6792,135.62745,54.983550410066975,0.06030174908653407,0.05365504758932256,0.09899560237460706,15.963602564665804,136.07620990322994,135.41379009677007
SOL,2025-03-16,135.86,136.71,125.21,126.13,2764260.892,126.0895,125.9152,126.41765,55.03171415419552,0.017177107450919493,0.03550824732811605,0.13936142339109694,21.225331304435176,126.25605029270983,125.92294970729017
SOL,2025-03-17,126.13,130.64,125.55,128.01,2707611.094,128.239,128.2338,128.73325,38.03240156542988,-0.044687290733406826,-0.02221554493967938,0.10166440248576435,20.103331786821666,128.46340142602497,128.01459857397504
SOL,2025-03-18,128.01,128.19,121.76,125.33,3181789.699,125.25750000000001,125.27199999999999,124.7565,54.50786028790988,0.036932357300983654,0.02819930256307152,0.07899236875056014,14.058725959687287,125.44627234965742,125.0687276503426
SOL,2025-03-19,125.33,132.73,124.2,131.51,2802457.481,131.629,131.3612,131.5949,49.91772397415082,0.06873252561587151,0.09966284559758312,0.14327203621841253,22.305772890173944,131.80242433507283,131.45557566492715
